Order ID,Sale date,Brand,Category,Sub- Category,Product Name,Sale price,Quantity,GST,Growth %,City,Region,State
ORD101733,26-07-2024,Bira 91,Whisky,Scotch,Chivas Regal 12,1592.51,4,387.69,-3.94,Delhi,North,Delhi
ORD101734,07-10-2020,McDowell No.1,Vodka,Classic Vodka,Smirnoff No.21,1952.59,1,343.68,-10.71,Jalandhar,North,Punjab
ORD101735,18-09-2023,Antiquity Blue,Vodka,Classic Vodka,Magic Moments,2008.46,6,1818.68,24.49,Mangalore,South,Karnataka
ORD101736,27-11-2022,Old Monk,Rum,White Rum,Havana Club Anejo 3,2366.69,4,1445.85,-7.54,Bengaluru,South,Karnataka
ORD101737,26-03-2024,Blenders Pride,Brandy,Cognac,Martell VS,1722.93,2,274.63,14.97,Pune,West,Maharashtra
ORD101738,24-07-2024,McDowell No.1,Rum,Dark Rum,Captain Morgan,567.41,5,275.39,23.74,Chennai,South,Tamil Nadu
ORD101739,26-05-2021,Old Monk,Beer,Strong Beer,Kingfisher Strong,647.06,12,635.11,4.36,Jalandhar,North,Punjab
ORD101740,19-07-2023,McDowell No.1,Brandy,Cognac,Hennessy VS,2238.27,3,596.58,9.42,Delhi,North,Delhi
ORD101741,29-03-2021,Bira 91,Whisky,Blended,Royal Challenge,285.23,5,108.12,-13.49,Mangalore,South,Karnataka
ORD101742,12-08-2020,Blenders Pride,Whisky,Scotch,Glenfiddich 12,482.62,10,776.09,3.93,Delhi,North,Delhi
ORD101743,09-04-2022,Old Monk,Beer,Mild Beer,Budweiser,908.86,6,327.54,5.85,Howrah,East,West Bengal
ORD101744,09-10-2020,Royal Stag,Whisky,Single Malt,Amrut Fusion,1680.14,11,1546.31,-4.13,Mumbai,West,Maharashtra
ORD101745,15-06-2020,Budweiser,Rum,Dark Rum,Captain Morgan,2292.73,12,2792.9,-9.39,Bengaluru,South,Karnataka
ORD101746,19-07-2021,Blenders Pride,Vodka,Flavored Vodka,Absolut Raspberry,947.58,4,212.55,-7.94,Nagpur,West,Maharashtra
ORD101747,05-04-2021,Old Monk,Rum,White Rum,Malibu,479.32,2,139.8,-12.99,Nagpur,West,Maharashtra
ORD101748,11-02-2023,Budweiser,Vodka,Classic Vodka,Absolut Blue,2188.54,9,2125.27,18.9,Siliguri,East,West Bengal
ORD101749,27-01-2024,McDowell No.1,Rum,Dark Rum,McDowell’s Celebration,1140.01,10,1777.91,24.83,Pune,West,Maharashtra
ORD101750,17-04-2022,Bira 91,Rum,Dark Rum,Captain Morgan,654.7,3,347.56,15.52,Chennai,South,Tamil Nadu
ORD101751,24-10-2021,Blenders Pride,Beer,Strong Beer,Kingfisher Strong,1707.44,7,1625.91,19.32,Delhi,North,Delhi
ORD101752,11-02-2021,Kingfisher,Beer,Strong Beer,Kingfisher Strong,1205.94,8,655.16,4.07,Madurai,South,Tamil Nadu
ORD101753,28-12-2021,Bira 91,Rum,Dark Rum,McDowell’s Celebration,1615.66,1,161.88,22.2,Delhi,North,Delhi
ORD101754,04-07-2023,Bira 91,Brandy,Cognac,Martell VS,1067.13,5,833.29,23.86,Ludhiana,North,Punjab
ORD101755,09-12-2024,Royal Stag,Vodka,Classic Vodka,Absolut Blue,2002.24,4,929.73,9.19,Pune,West,Maharashtra
ORD101756,29-05-2020,Antiquity Blue,Brandy,Cognac,Martell VS,1541.11,5,490.74,-2.73,Nagpur,West,Maharashtra
ORD101757,24-10-2020,Kingfisher,Rum,White Rum,Havana Club Anejo 3,2391.82,11,2455.61,-4.83,Delhi,North,Delhi
ORD101758,29-07-2022,Royal Stag,Vodka,Flavored Vodka,Smirnoff Green Apple,1846.4,6,1085.15,23.15,Howrah,East,West Bengal
ORD101759,24-09-2020,Kingfisher,Beer,Strong Beer,Thunderbolt,2045.31,4,1202.06,3.56,Mangalore,South,Karnataka
ORD101760,23-04-2021,Blenders Pride,Rum,Dark Rum,McDowell’s Celebration,1220.65,2,370.54,10.34,Madurai,South,Tamil Nadu
ORD101761,10-10-2020,Budweiser,Brandy,Regular Brandy,McDowell No.1 Brandy,1546.11,7,1431.81,-3.43,Coimbatore,South,Tamil Nadu
ORD101762,15-12-2022,Antiquity Blue,Whisky,Blended,Blenders Pride Reserve,2459.36,12,1682.26,13.9,Kolkata,East,West Bengal
ORD101763,02-01-2021,Blenders Pride,Rum,Dark Rum,Captain Morgan,1201.08,7,1470.76,-13.19,Pune,West,Maharashtra
ORD101764,11-08-2022,Budweiser,Rum,Dark Rum,Old Monk Gold Reserve,1452.34,10,1675.81,-4.68,Mangalore,South,Karnataka
ORD101765,03-03-2023,Budweiser,Vodka,Classic Vodka,Absolut Blue,1075.86,6,654.64,21.83,Delhi,North,Delhi
ORD101766,06-08-2023,Kingfisher,Whisky,Scotch,Chivas Regal 12,882.14,5,489.85,13.74,Siliguri,East,West Bengal
ORD101767,30-08-2022,Royal Stag,Brandy,Cognac,Remy Martin VSOP,2464.32,5,1256.53,19.05,Mumbai,West,Maharashtra
ORD101768,25-10-2021,Old Monk,Brandy,Regular Brandy,Old Admiral,2055.65,4,469.35,4.68,Amritsar,North,Punjab
ORD101769,16-07-2021,Blenders Pride,Beer,Strong Beer,Thunderbolt,1086.74,1,138.17,13.29,Mysuru,South,Karnataka
ORD101770,30-04-2025,Royal Stag,Brandy,Cognac,Remy Martin VSOP,643.89,3,117.07,2.06,Delhi,North,Delhi
ORD101771,14-04-2024,Royal Stag,Beer,Strong Beer,Knock Out,1757.15,3,759.29,3.64,Nagpur,West,Maharashtra
ORD101772,21-05-2021,McDowell No.1,Beer,Mild Beer,Budweiser,412.36,10,362.95,-7.94,Ludhiana,North,Punjab
ORD101773,10-06-2021,Bira 91,Vodka,Classic Vodka,Magic Moments,512.4,9,708.07,-10.83,Madurai,South,Tamil Nadu
ORD101774,31-01-2023,Old Monk,Brandy,Regular Brandy,McDowell No.1 Brandy,2141.96,8,1296.15,3.47,Pune,West,Maharashtra
ORD101775,16-08-2021,Blenders Pride,Rum,White Rum,Malibu,1013.38,6,666.44,2.32,Mangalore,South,Karnataka
ORD101776,02-05-2025,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,2338.69,6,1970.21,20.78,Delhi,North,Delhi
ORD101777,19-11-2023,Budweiser,Brandy,Regular Brandy,McDowell No.1 Brandy,135.84,7,66.95,22.11,Delhi,North,Delhi
ORD101778,02-03-2024,Antiquity Blue,Beer,Mild Beer,Budweiser,107.63,12,76.14,20.57,Delhi,North,Delhi
ORD101779,29-05-2021,Blenders Pride,Whisky,Blended,Imperial Blue,439,12,735.69,-6.69,Bengaluru,South,Karnataka
ORD101780,21-10-2024,Budweiser,Whisky,Scotch,Chivas Regal 12,2315.02,12,3980.98,24.19,Madurai,South,Tamil Nadu
ORD101781,08-11-2024,Royal Stag,Rum,Dark Rum,Old Monk Gold Reserve,1760.75,8,1190.14,18.35,Mangalore,South,Karnataka
ORD101782,31-05-2022,Royal Stag,Whisky,Blended,Royal Challenge,1741.32,6,868.94,10.72,Amritsar,North,Punjab
ORD101783,13-04-2025,Old Monk,Brandy,Cognac,Martell VS,1156.49,5,403.21,13.8,Amritsar,North,Punjab
ORD101784,06-06-2024,Royal Stag,Vodka,Flavored Vodka,Magic Moments Orange,1458.7,12,2274.65,10.73,Mysuru,South,Karnataka
ORD101785,14-07-2024,Bira 91,Beer,Strong Beer,Kingfisher Strong,1104,12,2294.66,1.4,Mangalore,South,Karnataka
ORD101786,02-10-2022,Kingfisher,Beer,Mild Beer,Bira 91 Blonde,774.47,1,105.27,-7.72,Coimbatore,South,Tamil Nadu
ORD101787,08-02-2023,Budweiser,Brandy,Cognac,Hennessy VS,2163.27,7,2104.7,2.95,Pune,West,Maharashtra
ORD101788,21-06-2024,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,1153.19,5,927.94,-7.11,Delhi,North,Delhi
ORD101789,15-04-2022,Antiquity Blue,Whisky,Blended,Blenders Pride Reserve,2016.51,3,923.52,4.1,Mumbai,West,Maharashtra
ORD101790,23-02-2021,Antiquity Blue,Brandy,Cognac,Martell VS,1291.48,11,1094.42,4.54,Kolkata,East,West Bengal
ORD101791,11-08-2022,Old Monk,Brandy,Cognac,Martell VS,1348.78,12,2836.15,11.48,Amritsar,North,Punjab
ORD101792,20-11-2022,Kingfisher,Vodka,Classic Vodka,Absolut Blue,364.85,4,180.62,-5.22,Pune,West,Maharashtra
ORD101793,26-01-2021,McDowell No.1,Whisky,Single Malt,Paul John Brilliance,1415.91,7,538.93,20.38,Siliguri,East,West Bengal
ORD101794,15-05-2023,Blenders Pride,Brandy,Cognac,Martell VS,1717.43,4,372,-11.67,Delhi,North,Delhi
ORD101795,12-02-2025,Bira 91,Vodka,Flavored Vodka,Absolut Raspberry,1395.81,3,662.67,5.03,Siliguri,East,West Bengal
ORD101796,06-06-2022,Bira 91,Whisky,Scotch,Glenfiddich 12,1162.58,7,668.49,-12.97,Chennai,South,Tamil Nadu
ORD101797,12-02-2022,Old Monk,Vodka,Classic Vodka,Magic Moments,1142.28,2,198.53,0.49,Pune,West,Maharashtra
ORD101798,11-01-2021,McDowell No.1,Rum,Dark Rum,Captain Morgan,1011.36,9,1499.16,-12.2,Nagpur,West,Maharashtra
ORD101799,02-01-2021,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,1623.31,7,1321.66,17.02,Chennai,South,Tamil Nadu
ORD101800,28-07-2024,Bira 91,Whisky,Scotch,Glenfiddich 12,2042.98,3,443.16,5.94,Mumbai,West,Maharashtra
ORD101801,17-11-2020,Royal Stag,Rum,White Rum,Havana Club Anejo 3,1197.9,7,453.15,18.83,Nagpur,West,Maharashtra
ORD101802,05-03-2022,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,1429.86,4,704.51,6.51,Jalandhar,North,Punjab
ORD101803,23-06-2020,Antiquity Blue,Vodka,Classic Vodka,Absolut Blue,378.85,9,247.17,6.23,Bengaluru,South,Karnataka
ORD101804,16-03-2022,Budweiser,Whisky,Scotch,Ballantine’s Finest,2046.52,6,1485.22,1.97,Amritsar,North,Punjab
ORD101805,07-05-2024,Royal Stag,Whisky,Blended,Imperial Blue,1010.7,10,1061.16,-2.29,Kolkata,East,West Bengal
ORD101806,23-08-2023,McDowell No.1,Beer,Strong Beer,Knock Out,1516.87,9,716.38,15.74,Amritsar,North,Punjab
ORD101807,18-12-2021,Old Monk,Beer,Mild Beer,Bira 91 Blonde,1182.81,4,262.34,-8.65,Howrah,East,West Bengal
ORD101808,07-07-2024,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,822.16,8,933.7,15.19,Delhi,North,Delhi
ORD101809,03-04-2021,Bira 91,Rum,White Rum,Malibu,179.69,2,55.21,6.91,Siliguri,East,West Bengal
ORD101810,06-04-2023,Bira 91,Brandy,Regular Brandy,McDowell No.1 Brandy,1604.42,11,2517.56,-1.93,Mangalore,South,Karnataka
ORD101811,21-02-2022,Kingfisher,Brandy,Cognac,Remy Martin VSOP,921.47,8,1169.51,-6.47,Chennai,South,Tamil Nadu
ORD101812,08-11-2024,Antiquity Blue,Rum,White Rum,Bacardi Carta Blanca,230.6,1,26.87,16.06,Delhi,North,Delhi
ORD101813,26-09-2024,Budweiser,Brandy,Cognac,Remy Martin VSOP,944.73,8,881.41,-1.43,Delhi,North,Delhi
ORD101814,12-01-2023,Blenders Pride,Beer,Strong Beer,Knock Out,1170.39,12,2423.59,19.32,Mangalore,South,Karnataka
ORD101815,07-01-2023,McDowell No.1,Brandy,Regular Brandy,Mansion House,2247.32,12,4066.58,12.97,Mangalore,South,Karnataka
ORD101816,24-03-2024,Bira 91,Beer,Strong Beer,Kingfisher Strong,992.59,4,532.03,4.31,Kolkata,East,West Bengal
ORD101817,04-09-2021,Old Monk,Vodka,Classic Vodka,Smirnoff No.21,809.29,9,1250.51,6.94,Ludhiana,North,Punjab
ORD101818,28-08-2024,Old Monk,Whisky,Blended,Blenders Pride Reserve,2186.33,3,534.51,-11.27,Pune,West,Maharashtra
ORD101819,07-04-2021,Antiquity Blue,Beer,Strong Beer,Knock Out,393.14,6,258.42,-0.8,Pune,West,Maharashtra
ORD101820,22-06-2021,Bira 91,Brandy,Regular Brandy,Old Admiral,924.53,6,722.7,-6.83,Bengaluru,South,Karnataka
ORD101821,24-03-2022,McDowell No.1,Brandy,Cognac,Martell VS,1598.87,4,1068.88,19.49,Amritsar,North,Punjab
ORD101822,17-06-2023,Kingfisher,Whisky,Scotch,Chivas Regal 12,2423.83,11,3397.98,2.58,Jalandhar,North,Punjab
ORD101823,24-08-2023,Bira 91,Brandy,Regular Brandy,Mansion House,1724.74,12,2759.53,-4.66,Howrah,East,West Bengal
ORD101824,19-03-2024,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,1353.97,3,421.93,-13.34,Jalandhar,North,Punjab
ORD101825,25-09-2024,Royal Stag,Beer,Strong Beer,Kingfisher Strong,1144.26,6,1215.56,18.91,Amritsar,North,Punjab
ORD101826,03-02-2022,Kingfisher,Vodka,Flavored Vodka,Absolut Raspberry,2189.93,5,992.92,-3.96,Pune,West,Maharashtra
ORD101827,09-10-2023,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,400.07,8,448,-3.87,Howrah,East,West Bengal
ORD101828,18-12-2021,Kingfisher,Beer,Mild Beer,Budweiser,1002.82,8,680.62,11.94,Madurai,South,Tamil Nadu
ORD101829,13-12-2020,Royal Stag,Rum,White Rum,Malibu,946.69,9,703.23,-1.71,Amritsar,North,Punjab
ORD101830,24-09-2022,Blenders Pride,Rum,White Rum,Havana Club Anejo 3,2216.77,7,2002.39,13.45,Ludhiana,North,Punjab
ORD101831,19-12-2023,Blenders Pride,Vodka,Classic Vodka,Absolut Blue,873.75,3,407.37,21.69,Pune,West,Maharashtra
ORD101832,06-10-2021,McDowell No.1,Brandy,Cognac,Remy Martin VSOP,920.46,3,221.52,8.21,Mumbai,West,Maharashtra
ORD101833,24-12-2022,Blenders Pride,Beer,Strong Beer,Kingfisher Strong,279.43,2,39.83,11.83,Coimbatore,South,Tamil Nadu
ORD101834,11-04-2025,Bira 91,Whisky,Scotch,Chivas Regal 12,831.49,8,764.5,19.14,Delhi,North,Delhi
ORD101835,27-03-2021,Bira 91,Beer,Strong Beer,Thunderbolt,762.78,2,143.67,-1.1,Madurai,South,Tamil Nadu
ORD101836,14-08-2021,Kingfisher,Rum,White Rum,Malibu,1641.71,2,176.87,-12.45,Madurai,South,Tamil Nadu
ORD101837,15-04-2024,Old Monk,Whisky,Scotch,Glenfiddich 12,540.27,3,140.19,-11.59,Madurai,South,Tamil Nadu
ORD101838,11-04-2021,Royal Stag,Whisky,Blended,Blenders Pride Reserve,1686.45,6,1076.06,-8.12,Coimbatore,South,Tamil Nadu
ORD101839,21-04-2021,Royal Stag,Whisky,Blended,Blenders Pride Reserve,603.49,1,55.17,19.82,Howrah,East,West Bengal
ORD101840,31-05-2022,Budweiser,Brandy,Cognac,Remy Martin VSOP,1103.68,4,777.8,-1.09,Pune,West,Maharashtra
ORD101841,04-07-2020,Bira 91,Whisky,Blended,Royal Challenge,1006.46,8,646.46,19.79,Mangalore,South,Karnataka
ORD101842,14-04-2024,Blenders Pride,Rum,White Rum,Malibu,796.42,3,199.64,8.29,Kolkata,East,West Bengal
ORD101843,16-12-2021,Blenders Pride,Vodka,Flavored Vodka,Absolut Raspberry,1370.19,7,1546.75,-2.66,Kolkata,East,West Bengal
ORD101844,20-08-2022,Kingfisher,Rum,Dark Rum,Captain Morgan,2432.29,5,1301.52,7.13,Delhi,North,Delhi
ORD101845,10-08-2020,Blenders Pride,Whisky,Single Malt,Paul John Brilliance,2159.35,3,1137.7,15.92,Mangalore,South,Karnataka
ORD101846,01-06-2024,Bira 91,Vodka,Flavored Vodka,Magic Moments Orange,1435.55,9,1131.22,17.5,Ludhiana,North,Punjab
ORD101847,18-11-2024,Antiquity Blue,Rum,White Rum,Havana Club Anejo 3,126.55,8,165.87,20.93,Kolkata,East,West Bengal
ORD101848,20-03-2024,McDowell No.1,Beer,Mild Beer,Budweiser,751.33,5,343.18,10.74,Pune,West,Maharashtra
ORD101849,12-05-2023,Kingfisher,Whisky,Blended,Blenders Pride Reserve,1455.75,4,1020.24,8.93,Nagpur,West,Maharashtra
ORD101850,17-08-2022,Bira 91,Brandy,Cognac,Martell VS,2185.51,12,2484.77,12.82,Mangalore,South,Karnataka
ORD101851,16-05-2021,Kingfisher,Vodka,Classic Vodka,Absolut Blue,1172.74,1,206.13,-5.87,Howrah,East,West Bengal
ORD101852,17-01-2025,Antiquity Blue,Rum,White Rum,Malibu,1651.97,6,1357.63,13.2,Siliguri,East,West Bengal
ORD101853,30-01-2021,Antiquity Blue,Brandy,Regular Brandy,Old Admiral,2410.51,4,947.76,1.76,Chennai,South,Tamil Nadu
ORD101854,20-05-2023,Budweiser,Whisky,Single Malt,Amrut Fusion,687.41,7,542.12,3.68,Coimbatore,South,Tamil Nadu
ORD101855,14-01-2024,McDowell No.1,Rum,White Rum,Havana Club Anejo 3,634.03,4,406.73,-0.79,Coimbatore,South,Tamil Nadu
ORD101856,03-03-2022,Kingfisher,Rum,White Rum,Havana Club Anejo 3,1351.11,7,849.45,15.43,Siliguri,East,West Bengal
ORD101857,24-08-2021,McDowell No.1,Whisky,Blended,Royal Challenge,1516.89,2,254.02,-5.14,Jalandhar,North,Punjab
ORD101858,29-09-2023,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,1556.25,10,2583.91,21.53,Siliguri,East,West Bengal
ORD101859,21-08-2024,Old Monk,Brandy,Cognac,Martell VS,1099.47,2,284.41,-1.28,Howrah,East,West Bengal
ORD101860,12-01-2024,Old Monk,Whisky,Single Malt,Glenlivet 18,279.69,9,390.64,-14.47,Ludhiana,North,Punjab
ORD101861,08-09-2024,Kingfisher,Vodka,Classic Vodka,Smirnoff No.21,1370.75,7,601.25,-7.91,Madurai,South,Tamil Nadu
ORD101862,16-03-2023,Budweiser,Vodka,Flavored Vodka,Magic Moments Orange,2139.73,8,1847.25,18.87,Jalandhar,North,Punjab
ORD101863,26-10-2020,Old Monk,Whisky,Blended,Blenders Pride Reserve,1672.39,9,2273.71,11.44,Siliguri,East,West Bengal
ORD101864,14-02-2024,Budweiser,Whisky,Blended,Blenders Pride Reserve,2016.35,9,2962.77,12.87,Howrah,East,West Bengal
ORD101865,07-09-2022,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,805.23,7,720.3,-11.73,Mysuru,South,Karnataka
ORD101866,06-07-2023,Antiquity Blue,Beer,Mild Beer,Bira 91 Blonde,1050.23,1,106.3,-5.13,Nagpur,West,Maharashtra
ORD101867,13-03-2021,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,547.44,7,470.66,-7.22,Delhi,North,Delhi
ORD101868,13-10-2020,Bira 91,Vodka,Flavored Vodka,Magic Moments Orange,1268.88,8,1538.81,-9.98,Delhi,North,Delhi
ORD101869,15-08-2023,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,942.15,9,948.55,-11.77,Amritsar,North,Punjab
ORD101870,17-12-2023,Bira 91,Beer,Mild Beer,Budweiser,2184.76,1,191.02,-5.19,Madurai,South,Tamil Nadu
ORD101871,06-01-2022,Royal Stag,Beer,Strong Beer,Kingfisher Strong,1860.88,9,1215.55,-12.76,Delhi,North,Delhi
ORD101872,13-11-2022,Bira 91,Whisky,Scotch,Ballantine’s Finest,1255.96,6,396.38,-13.23,Delhi,North,Delhi
ORD101873,23-12-2021,Bira 91,Brandy,Cognac,Remy Martin VSOP,656.95,7,232.42,19.67,Howrah,East,West Bengal
ORD101874,17-10-2023,Old Monk,Whisky,Blended,Blenders Pride Reserve,773.13,11,1141.45,19.54,Bengaluru,South,Karnataka
ORD101875,13-11-2021,Antiquity Blue,Beer,Mild Beer,Budweiser,1555.33,10,845.79,21.21,Bengaluru,South,Karnataka
ORD101876,18-09-2022,Kingfisher,Brandy,Regular Brandy,Mansion House,1695.74,4,341.48,-3.02,Bengaluru,South,Karnataka
ORD101877,14-11-2024,Bira 91,Brandy,Regular Brandy,Mansion House,355.6,5,237.81,-3.72,Amritsar,North,Punjab
ORD101878,25-07-2024,Old Monk,Rum,White Rum,Havana Club Anejo 3,1637.22,7,1972.08,14.39,Coimbatore,South,Tamil Nadu
ORD101879,11-10-2024,Bira 91,Rum,White Rum,Malibu,1473.85,7,790.96,3.12,Delhi,North,Delhi
ORD101880,21-01-2024,Bira 91,Rum,White Rum,Malibu,1742.18,6,849.31,5.98,Delhi,North,Delhi
ORD101881,18-04-2021,Old Monk,Vodka,Classic Vodka,Magic Moments,1427.88,9,1951.33,22.95,Mumbai,West,Maharashtra
ORD101882,15-10-2020,Blenders Pride,Whisky,Scotch,Glenfiddich 12,2079.14,10,3623.89,-1.44,Chennai,South,Tamil Nadu
ORD101883,26-06-2022,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,882.32,1,143.24,-7.64,Chennai,South,Tamil Nadu
ORD101884,24-04-2021,Kingfisher,Rum,White Rum,Havana Club Anejo 3,2435.34,1,220.08,18.01,Mysuru,South,Karnataka
ORD101885,27-03-2022,Bira 91,Whisky,Scotch,Chivas Regal 12,2373.89,8,3124.44,-8.77,Mangalore,South,Karnataka
ORD101886,06-05-2021,Bira 91,Rum,White Rum,Malibu,2348.96,10,1419.44,-10.72,Nagpur,West,Maharashtra
ORD101887,26-10-2020,Royal Stag,Whisky,Scotch,Glenfiddich 12,126.62,5,70.52,-3.97,Jalandhar,North,Punjab
ORD101888,01-09-2020,Kingfisher,Rum,Dark Rum,Captain Morgan,1033.01,1,54.43,10.03,Howrah,East,West Bengal
ORD101889,05-04-2025,Bira 91,Brandy,Regular Brandy,McDowell No.1 Brandy,2285.79,9,1794.41,-14.73,Coimbatore,South,Tamil Nadu
ORD101890,18-08-2022,Old Monk,Beer,Mild Beer,Budweiser,105.18,9,156.97,-2.51,Mumbai,West,Maharashtra
ORD101891,25-05-2022,Bira 91,Vodka,Flavored Vodka,Smirnoff Green Apple,197.33,9,114.37,-11.64,Nagpur,West,Maharashtra
ORD101892,04-12-2020,Antiquity Blue,Rum,Dark Rum,Old Monk Gold Reserve,1839.6,10,2505.69,-14.35,Chennai,South,Tamil Nadu
ORD101893,22-11-2024,Antiquity Blue,Rum,Dark Rum,McDowell’s Celebration,1529.3,7,1460.24,3.9,Chennai,South,Tamil Nadu
ORD101894,23-03-2021,Royal Stag,Beer,Mild Beer,Budweiser,826.62,12,1579.78,18.07,Siliguri,East,West Bengal
ORD101895,16-09-2022,Kingfisher,Vodka,Classic Vodka,Absolut Blue,2358.2,4,471.74,-9.22,Amritsar,North,Punjab
ORD101896,17-04-2022,Bira 91,Brandy,Regular Brandy,Old Admiral,1867.01,8,2426.56,8.32,Coimbatore,South,Tamil Nadu
ORD101897,22-10-2023,Blenders Pride,Beer,Mild Beer,Budweiser,1585.63,6,1652.95,9.95,Delhi,North,Delhi
ORD101898,13-09-2023,Bira 91,Rum,White Rum,Malibu,347.64,8,456.93,23.94,Delhi,North,Delhi
ORD101899,16-09-2023,Bira 91,Whisky,Single Malt,Paul John Brilliance,141.14,11,182.46,-7.24,Jalandhar,North,Punjab
ORD101900,24-03-2021,Blenders Pride,Vodka,Classic Vodka,Absolut Blue,395.58,7,379.47,10.38,Amritsar,North,Punjab
ORD101901,28-03-2022,Old Monk,Beer,Strong Beer,Knock Out,443.91,8,361.3,6.38,Delhi,North,Delhi
ORD101902,25-08-2022,McDowell No.1,Vodka,Flavored Vodka,Magic Moments Orange,1401.81,11,899.71,20.03,Delhi,North,Delhi
ORD101903,30-07-2024,Bira 91,Rum,White Rum,Havana Club Anejo 3,859.33,6,835.93,-8.79,Delhi,North,Delhi
ORD101904,12-02-2022,Old Monk,Brandy,Cognac,Hennessy VS,1533.07,8,2003.05,22.04,Bengaluru,South,Karnataka
ORD101905,27-10-2021,Antiquity Blue,Brandy,Regular Brandy,McDowell No.1 Brandy,2042.48,10,2897.74,-14.3,Ludhiana,North,Punjab
ORD101906,05-02-2022,Old Monk,Brandy,Regular Brandy,Mansion House,1642.42,10,2461.2,-14.64,Chennai,South,Tamil Nadu
ORD101907,29-04-2023,Kingfisher,Brandy,Cognac,Remy Martin VSOP,2092.14,7,2201.81,-13.03,Mysuru,South,Karnataka
ORD101908,25-10-2022,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,2141.68,3,1097.48,-7.39,Delhi,North,Delhi
ORD101909,25-10-2022,Budweiser,Whisky,Blended,Imperial Blue,2355.34,9,2196.96,14.57,Mumbai,West,Maharashtra
ORD101910,23-05-2020,Antiquity Blue,Rum,White Rum,Havana Club Anejo 3,1666.82,11,1916.17,24.47,Mangalore,South,Karnataka
ORD101911,02-03-2021,Antiquity Blue,Whisky,Blended,Blenders Pride Reserve,494.72,11,556.64,23.42,Amritsar,North,Punjab
ORD101912,10-12-2021,Blenders Pride,Rum,Dark Rum,Captain Morgan,1269.36,7,1134.93,14.18,Delhi,North,Delhi
ORD101913,24-08-2024,Antiquity Blue,Rum,Dark Rum,Captain Morgan,2251.71,3,981.77,21.43,Madurai,South,Tamil Nadu
ORD101914,03-06-2024,Kingfisher,Whisky,Blended,Blenders Pride Reserve,1380.46,12,2209.43,20.11,Delhi,North,Delhi
ORD101915,18-12-2022,Old Monk,Whisky,Scotch,Chivas Regal 12,2446.39,12,3707.65,-6.83,Mysuru,South,Karnataka
ORD101916,25-05-2022,Antiquity Blue,Vodka,Classic Vodka,Magic Moments,1436.79,9,1465.42,-9.46,Madurai,South,Tamil Nadu
ORD101917,24-10-2021,Royal Stag,Brandy,Regular Brandy,Mansion House,725.95,6,407.35,21.99,Mysuru,South,Karnataka
ORD101918,18-01-2023,McDowell No.1,Beer,Strong Beer,Knock Out,772.03,2,116.18,22.85,Howrah,East,West Bengal
ORD101919,15-12-2020,Kingfisher,Rum,White Rum,Malibu,1386.6,11,1282.78,20.71,Ludhiana,North,Punjab
ORD101920,13-10-2021,Kingfisher,Brandy,Regular Brandy,Mansion House,2227.52,12,1535.12,14.96,Mysuru,South,Karnataka
ORD101921,17-12-2021,Budweiser,Beer,Strong Beer,Kingfisher Strong,702.61,1,85.27,24.86,Pune,West,Maharashtra
ORD101922,11-03-2023,Royal Stag,Rum,White Rum,Bacardi Carta Blanca,1854.71,4,955.67,6.71,Amritsar,North,Punjab
ORD101923,28-03-2024,Budweiser,Rum,Dark Rum,Captain Morgan,893.92,5,746.97,-0.93,Pune,West,Maharashtra
ORD101924,28-07-2021,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,488.19,7,469.93,-13.66,Delhi,North,Delhi
ORD101925,22-06-2020,McDowell No.1,Rum,White Rum,Bacardi Carta Blanca,475.16,3,188.02,8.16,Jalandhar,North,Punjab
ORD101926,27-05-2024,Blenders Pride,Rum,White Rum,Havana Club Anejo 3,1946.6,11,1410.07,1.35,Bengaluru,South,Karnataka
ORD101927,03-01-2024,Royal Stag,Rum,White Rum,Malibu,1732.63,5,1044.66,15.39,Delhi,North,Delhi
ORD101928,17-03-2023,Bira 91,Whisky,Scotch,Glenfiddich 12,1748.93,6,794.26,4.48,Siliguri,East,West Bengal
ORD101929,17-07-2020,Kingfisher,Rum,Dark Rum,McDowell’s Celebration,1608.85,10,1256.9,-5.14,Mysuru,South,Karnataka
ORD101930,16-11-2021,McDowell No.1,Rum,Dark Rum,Captain Morgan,1365.11,9,647.81,-7.86,Coimbatore,South,Tamil Nadu
ORD101931,11-08-2022,Kingfisher,Beer,Strong Beer,Thunderbolt,1223.9,7,803.26,-10.92,Coimbatore,South,Tamil Nadu
ORD101932,08-01-2021,Antiquity Blue,Rum,Dark Rum,Captain Morgan,1060.06,6,929.49,-11.46,Pune,West,Maharashtra
